Node,Degree Centrality,Betweenness Centrality,Closeness Centrality,Clustering Coefficient,Eigenvector Centrality
OBM,0.01853670513135281,1.8131407717300557e-05,0.3376969395322382,0.5536,0.0013102053524576978
JGBR,0.01853670513135281,1.7297897645892157e-06,0.338874484567178,0.7634666666666666,0.0019574129505114256
DTN,0.018413945494721334,1.03551343307273e-06,0.33285879366282767,0.8425225225225226,0.0025623197911877845
MNTT,0.018413945494721334,1.1113112459296196e-06,0.329609644665664,0.7212401665895419,0.002619706646232187
BBT,0.018413945494721334,2.734104729272444e-06,0.30572287190523123,0.7021473528322844,0.00025858339092829294
MASK,0.018413945494721334,1.03551343307273e-06,0.33285879366282767,0.8425225225225226,0.0025623197911877845
AGAE,0.018413945494721334,4.360822807475369e-06,0.3461910760277057,0.7568943179714973,0.0013453740049999912
RCF,0.018413945494721334,4.210100956362071e-05,0.35509189818562326,0.6974086071263303,0.0042439374647345466
DTW,0.018413945494721334,1.03551343307273e-06,0.33285879366282767,0.8425225225225226,0.0025623197911877845
KZW,0.018413945494721334,1.03551343307273e-06,0.33285879366282767,0.8425225225225226,0.0025623197911877845
CLDB,0.018413945494721334,2.2190457600086227e-05,0.343445777661585,0.6576576576576577,0.002259400388617164
PTAE,0.018413945494721334,4.360822807475369e-06,0.3461910760277057,0.7568943179714973,0.0013453740049999912
DRSN,0.018413945494721334,2.7681019981578815e-06,0.3381985476841556,0.7145945945945946,0.0024815967843994716
KLWN,0.018413945494721334,1.03551343307273e-06,0.33285879366282767,0.8425225225225226,0.0025623197911877845
CMR,0.018413945494721334,6.1410130402645555e-06,0.34412801222445727,0.6806594000540492,0.002172514222379682
GRP,0.018413945494721334,1.8753506984071608e-05,0.34717140276560765,0.6301369863013698,0.0013786494921691574
DHAE,0.018413945494721334,4.360822807475369e-06,0.3461910760277057,0.7568943179714973,0.0013453740049999912
BELA,0.018413945494721334,1.8611853505058965e-05,0.3437272420238853,0.5325775104118464,0.002752380048919154
SQR,0.018413945494721334,4.210100956362071e-05,0.35509189818562326,0.6974086071263303,0.0042439374647345466
DTX,0.018413945494721334,3.469369427813546e-06,0.328022243314471,0.6366160681229175,0.0014761938431643916
DDC,0.018413945494721334,2.734104729272444e-06,0.30572287190523123,0.7021473528322844,0.00025858339092829294
SKG,0.018413945494721334,1.8753506984071608e-05,0.34717140276560765,0.6301369863013698,0.0013786494921691574
HMQ,0.018413945494721334,1.03551343307273e-06,0.33285879366282767,0.8425225225225226,0.0025623197911877845
BT,0.018413945494721334,2.734104729272444e-06,0.30572287190523123,0.7021473528322844,0.00025858339092829294
DHY,0.018413945494721334,1.03551343307273e-06,0.33285879366282767,0.8425225225225226,0.0025623197911877845
SSZ,0.018413945494721334,1.03551343307273e-06,0.33285879366282767,0.8425225225225226,0.0025623197911877845
MZH,0.018413945494721334,2.7681019981578815e-06,0.3381985476841556,0.7145945945945946,0.0024815967843994716
HRV,0.018413945494721334,2.7681019981578815e-06,0.3381985476841556,0.7145945945945946,0.0024815967843994716
KTF,0.018413945494721334,1.03551343307273e-06,0.33285879366282767,0.8425225225225226,0.0025623197911877845
DGNR,0.018413945494721334,2.734104729272444e-06,0.30572287190523123,0.7021473528322844,0.00025858339092829294
PORA,0.018413945494721334,6.1410130402645555e-06,0.34412801222445727,0.6806594000540492,0.002172514222379682
KXH,0.018413945494721334,4.210100956362071e-05,0.35509189818562326,0.6974086071263303,0.0042439374647345466
MMG,0.018413945494721334,2.734104729272444e-06,0.30572287190523123,0.7021473528322844,0.00025858339092829294
KTX,0.018413945494721334,7.413022899263912e-05,0.32001334748541316,0.43169196593854126,0.00047270429374579435
BATL,0.018413945494721334,2.7681019981578815e-06,0.3381985476841556,0.7145945945945946,0.0024815967843994716
KAGR,0.018413945494721334,1.03551343307273e-06,0.33285879366282767,0.8425225225225226,0.0025623197911877845
BRND,0.018413945494721334,2.7681019981578815e-06,0.3381985476841556,0.7145945945945946,0.0024815967843994716
NPX,0.018413945494721334,1.03551343307273e-06,0.33285879366282767,0.8425225225225226,0.0025623197911877845
HHR,0.018413945494721334,2.734104729272444e-06,0.30572287190523123,0.7021473528322844,0.00025858339092829294
HHD,0.01829118585808986,3.224506709222582e-07,0.3217187072701558,0.8364104967197751,0.0011354764955894827
NGS,0.01829118585808986,3.224506709222582e-07,0.3217187072701558,0.8364104967197751,0.0011354764955894827
BFZ,0.01829118585808986,4.256630049149791e-06,0.3461760373189295,0.7598499061913696,0.001341925129528986
GGR,0.01829118585808986,2.4330210386642324e-05,0.3425894148610016,0.5242935278030993,0.001507470759094776
BGSF,0.01829118585808986,1.152050482904897e-06,0.3331788769580131,0.7908613248264215,0.002996430719576268
GDGN,0.01829118585808986,3.224506709222582e-07,0.3217187072701558,0.8364104967197751,0.0011354764955894827
BBD,0.01829118585808986,3.224506709222582e-07,0.3217187072701558,0.8364104967197751,0.0011354764955894827
ATUL,0.01829118585808986,2.360387063597315e-07,0.3439200888646048,0.9662225558266091,0.0028279154030624656
LKX,0.01829118585808986,4.256630049149791e-06,0.3461760373189295,0.7598499061913696,0.001341925129528986
TLT,0.01829118585808986,3.224506709222582e-07,0.3217187072701558,0.8364104967197751,0.0011354764955894827
BOT,0.01829118585808986,3.224506709222582e-07,0.3217187072701558,0.8364104967197751,0.0011354764955894827
BQY,0.01829118585808986,4.256630049149791e-06,0.3461760373189295,0.7598499061913696,0.001341925129528986
MAGH,0.01829118585808986,1.6180266631009418e-06,0.33719681712358807,0.7804054054054054,0.0031571971067646597
KID,0.01829118585808986,7.260055086591715e-05,0.3676233971066918,0.4432294514306543,0.004270483542911251
HDU,0.018168426221458384,8.058440880286102e-07,0.34608583249725344,0.8922621251388375,0.0025802170219182408
KYX,0.018168426221458384,8.058440880286102e-07,0.34608583249725344,0.8922621251388375,0.0025802170219182408
GOP,0.018168426221458384,5.083072953396869e-06,0.34472346667308723,0.8274353120243532,0.0034613346190123986
BQQ,0.018168426221458384,8.058440880286102e-07,0.34608583249725344,0.8922621251388375,0.0025802170219182408
GNC,0.018168426221458384,8.370285351597856e-06,0.3675725267104132,0.6406886338393187,0.0058987785950306406
SAO,0.018168426221458384,8.058440880286102e-07,0.34608583249725344,0.8922621251388375,0.0025802170219182408
NNGE,0.018168426221458384,8.92789791641692e-06,0.31964110461199946,0.5323439878234398,0.000871654006917163
BMRN,0.018168426221458384,1.4030329009339727e-06,0.33896096891032573,0.8613064396743153,0.0016335795525015406
BMNL,0.018168426221458384,3.593296187437475e-06,0.34080196634656623,0.7907105847520355,0.0016734893941695774
SMRR,0.018168426221458384,8.058440880286102e-07,0.34608583249725344,0.8922621251388375,0.0025802170219182408
GOK,0.018168426221458384,4.1174739380239545e-05,0.36491310463786786,0.6349281841529535,0.004512875055373852
BJQ,0.018168426221458384,8.058440880286102e-07,0.34608583249725344,0.8922621251388375,0.0025802170219182408
SCA,0.018168426221458384,6.295931348979659e-05,0.32000049709198725,0.4402587519025875,0.0004344542529899944
RJR,0.018168426221458384,7.851545611436537e-05,0.3732889441203746,0.6149574231766013,0.0036007590200637235
GW,0.018168426221458384,8.058440880286102e-07,0.34608583249725344,0.8922621251388375,0.0025802170219182408
LDA,0.018168426221458384,8.058440880286102e-07,0.34608583249725344,0.8922621251388375,0.0025802170219182408
PCV,0.018168426221458384,5.259118915737787e-06,0.33900422763779975,0.6747088186356073,0.0016823677336772357
ANA,0.018168426221458384,8.058440880286102e-07,0.34608583249725344,0.8922621251388375,0.0025802170219182408
SKR,0.018168426221458384,5.083072953396869e-06,0.34472346667308723,0.8274353120243532,0.0034613346190123986
ISH,0.018168426221458384,8.058440880286102e-07,0.34608583249725344,0.8922621251388375,0.0025802170219182408
GEA,0.018168426221458384,8.058440880286102e-07,0.34608583249725344,0.8922621251388375,0.0025802170219182408
SDGH,0.018168426221458384,7.851545611436537e-05,0.3732889441203746,0.6149574231766013,0.0036007590200637235
NCH,0.018168426221458384,3.670924790546461e-06,0.31964110461199946,0.7070015220700152,0.0009354953234769468
NPS,0.018168426221458384,7.851545611436537e-05,0.3732889441203746,0.6149574231766013,0.0036007590200637235
WIRR,0.018045666584826908,1.152050482904897e-06,0.3331788769580131,0.7908613248264215,0.0029873099595871806
DPS,0.018045666584826908,7.698246185088261e-05,0.3648462768556798,0.489022330643648,0.0036082515265301487
BTX,0.018045666584826908,1.571529949400436e-05,0.36207789445598426,0.6199382954107212,0.004033443620898368
VHGN,0.018045666584826908,1.152050482904897e-06,0.3331788769580131,0.7908613248264215,0.0029873099595871806
NMJ,0.018045666584826908,9.326317518482714e-05,0.34337178468983787,0.45978784956605595,0.0025736867816778886
TKUR,0.018045666584826908,6.7519140028548225e-06,0.32432430015391145,0.5511811023622047,0.0005654326207721717
SYU,0.018045666584826908,6.7519140028548225e-06,0.32432430015391145,0.5511811023622047,0.0005654326207721717
MKDI,0.018045666584826908,1.152050482904897e-06,0.3331788769580131,0.7908613248264215,0.0029873099595871797
PSN,0.018045666584826908,6.7519140028548225e-06,0.32432430015391145,0.5511811023622047,0.0005654326207721717
SDAM,0.018045666584826908,6.7519140028548225e-06,0.32432430015391145,0.5511811023622047,0.0005654326207721717
PPE,0.018045666584826908,6.7519140028548225e-06,0.32432430015391145,0.5511811023622047,0.0005654326207721717
RAMR,0.018045666584826908,6.7519140028548225e-06,0.32432430015391145,0.5511811023622047,0.0005654326207721717
KLNT,0.018045666584826908,4.071337704953832e-06,0.3461760373189295,0.7678657536888803,0.001341925129528986
TKC,0.017922906948195434,1.364871477303646e-05,0.32584937762028776,0.4737871674491393,0.0011299013088624918
WZJ,0.017922906948195434,2.0709318143084364e-06,0.35014598089027454,0.7257103798457182,0.004329325910905504
BBAE,0.017922906948195434,1.5196505144843825e-06,0.34482788312772644,0.6307151230949589,0.001234175910474505
THJ,0.017922906948195434,1.029701427963007e-06,0.3522664830289876,0.7131186472879263,0.004033288240023293
NGL,0.017922906948195434,1.029701427963007e-06,0.3522664830289876,0.7131186472879263,0.004033288240023293
MUU,0.017922906948195434,1.5196505144843825e-06,0.34482788312772644,0.6307151230949589,0.001234175910474505
ANCR,0.017922906948195434,1.9018080440083072e-06,0.34849225430015995,0.7537561810574362,0.0019231641946016993
JDW,0.017922906948195434,1.029701427963007e-06,0.3522664830289876,0.7131186472879263,0.004033288240023293
PUM,0.017922906948195434,5.652970523536444e-07,0.3303885729304211,0.83675799086758,0.001980163200340582
RUR,0.017922906948195434,9.950839312028958e-06,0.3440091681019537,0.8096029728143946,0.0025971155389370626
BHR,0.017922906948195434,1.5196505144843825e-06,0.34482788312772644,0.6307151230949589,0.001234175910474505
KUL,0.017922906948195434,5.652970523536444e-07,0.3303885729304211,0.83675799086758,0.001980163200340582
BMHR,0.017922906948195434,1.029701427963007e-06,0.3522664830289876,0.7131186472879263,0.004033288240023293
LUSA,0.017922906948195434,1.6459337346268646e-05,0.3498078389483235,0.5359937402190923,0.002651004844958881
SKGH,0.017922906948195434,1.6459337346268646e-05,0.3498078389483235,0.5359937402190923,0.002651004844958881
MTA,0.017922906948195434,6.2038737266478775e-06,0.34081654174500714,0.94679186228482,0.002788903898737966
KKNA,0.017922906948195434,6.314209729922954e-07,0.33425495487109425,0.921613394216134,0.0013619943645216388
PMN,0.017922906948195434,8.807227597046103e-06,0.35878494345512396,0.6646057262436983,0.004720073708574286
MNC,0.017922906948195434,6.512710840435457e-06,0.35290608826366227,0.8028409645611637,0.0055312989095291105
HGY,0.017922906948195434,1.5196505144843825e-06,0.34482788312772644,0.6307151230949589,0.001234175910474505
HMY,0.017922906948195434,0.0003234271263023661,0.36161784176983064,0.656885758998435,0.0020961519956992514
TLC,0.017922906948195434,6.314209729922954e-07,0.33425495487109425,0.921613394216134,0.0013619943645216388
RMF,0.017800147311563957,1.380909642858822e-06,0.32466785003388704,0.7900218210672486,0.0015937760136683198
TDW,0.017800147311563957,2.675121059228733e-06,0.35195532104415506,0.6475775289804815,0.0036446190281551457
MFB,0.017800147311563957,2.675121059228733e-06,0.35195532104415506,0.6475775289804815,0.0036446190281551457
SSW,0.017800147311563957,2.675121059228733e-06,0.35195532104415506,0.6475775289804815,0.0036446190281551457
JHBN,0.017800147311563957,1.711068224474224e-05,0.3462813357268395,0.7184090458242413,0.001361559359691378
MGPA,0.017800147311563957,6.7519140028548225e-06,0.32432430015391145,0.5511811023622047,0.0005637127063524899
BBPR,0.017800147311563957,6.7519140028548225e-06,0.32432430015391145,0.5511811023622047,0.0005637127063524898
KES,0.017800147311563957,2.675121059228733e-06,0.35195532104415506,0.6475775289804815,0.0036446190281551457
KNZ,0.017800147311563957,2.675121059228733e-06,0.35195532104415506,0.6475775289804815,0.0036446190281551457
PKY,0.017800147311563957,2.675121059228733e-06,0.35195532104415506,0.6475775289804815,0.0036446190281551457
DOKY,0.017800147311563957,2.675121059228733e-06,0.35195532104415506,0.6475775289804815,0.0036446190281551457
GGLE,0.017800147311563957,1.711068224474224e-05,0.3462813357268395,0.7184090458242413,0.001361559359691378
KNSN,0.017800147311563957,1.711068224474224e-05,0.3462813357268395,0.7184090458242413,0.001361559359691378
CWLE,0.017800147311563957,1.711068224474224e-05,0.3462813357268395,0.7184090458242413,0.001361559359691378
MHTR,0.017800147311563957,1.711068224474224e-05,0.3462813357268395,0.7184090458242413,0.001361559359691378
DZP,0.017800147311563957,2.675121059228733e-06,0.35195532104415506,0.6475775289804815,0.0036446190281551457
BAGD,0.017800147311563957,1.2797990135164655e-07,0.3439200888646048,0.9837845879202618,0.0028279154030624656
SKLP,0.017800147311563957,6.7519140028548225e-06,0.32432430015391145,0.5511811023622047,0.0005637127063524899
TYAE,0.017800147311563957,1.711068224474224e-05,0.3462813357268395,0.7184090458242413,0.001361559359691378
UNLA,0.01767738767493248,6.504162315666313e-06,0.3308961665524128,0.6177062374245473,0.0015908602606935006
BNRD,0.01767738767493248,1.5143416825534217e-06,0.3271603735561933,0.7093114241001565,0.002293501920058637
TEK,0.01767738767493248,1.5897702490007026e-06,0.33394679541892297,0.8474178403755869,0.001984317968801908
GVA,0.01767738767493248,1.5897702490007026e-06,0.33394679541892297,0.8474178403755869,0.001984317968801908
PLH,0.01767738767493248,1.5897702490007026e-06,0.33394679541892297,0.8474178403755869,0.001984317968801908
DFR,0.01767738767493248,1.5143416825534217e-06,0.3271603735561933,0.7093114241001565,0.002293501920058637
BSDR,0.01767738767493248,1.5897702490007026e-06,0.33394679541892297,0.8474178403755869,0.001984317968801908
BBW,0.01767738767493248,6.504162315666313e-06,0.3308961665524128,0.6177062374245473,0.0015908602606935006
PLSG,0.01767738767493248,1.5897702490007026e-06,0.33394679541892297,0.8474178403755869,0.001984317968801908
GBQ,0.01767738767493248,1.5143416825534217e-06,0.3271603735561933,0.7093114241001565,0.002293501920058637
LRI,0.01767738767493248,1.5897702490007026e-06,0.33394679541892297,0.8474178403755869,0.001984317968801908
MDKI,0.01767738767493248,2.439126119931283e-06,0.33188840027827904,0.7285527506788696,0.002034375638093159
TMB,0.01767738767493248,1.5897702490007026e-06,0.33394679541892297,0.8474178403755869,0.001984317968801908
SFK,0.01767738767493248,1.5143416825534217e-06,0.3271603735561933,0.7093114241001565,0.0022935019200586372
HBF,0.01767738767493248,1.5897702490007026e-06,0.33394679541892297,0.8474178403755869,0.001984317968801908
PHM,0.01767738767493248,1.5897702490007026e-06,0.33394679541892297,0.8474178403755869,0.001984317968801908
KNGR,0.01767738767493248,1.5897702490007026e-06,0.33394679541892297,0.8474178403755869,0.001984317968801908
PDSN,0.01767738767493248,1.5897702490007026e-06,0.33394679541892297,0.8474178403755869,0.001984317968801908
SPRM,0.01767738767493248,1.5897702490007026e-06,0.33394679541892297,0.8474178403755869,0.001984317968801908
AGY,0.01767738767493248,1.5076506685256448e-05,0.3485227368940196,0.538430583501006,0.002435225638805374
KHPL,0.01767738767493248,1.5143416825534217e-06,0.3271603735561933,0.7093114241001565,0.0022935019200586377
KHAI,0.01767738767493248,9.021562032172336e-07,0.34421719921738836,0.8281704260651629,0.0008701135267021479
HLZ,0.017554628038301007,5.4895427840730484e-05,0.3818569351229938,0.5315784103662892,0.004198285390207549
CK,0.017554628038301007,5.271878320790726e-07,0.31810995086350874,0.7773816597346009,0.001001275104739666
CGTA,0.017554628038301007,5.271878320790726e-07,0.31810995086350874,0.7773816597346009,0.001001275104739666
DXK,0.017554628038301007,1.5505803446728943e-06,0.3449025050457372,0.968756199166832,0.0020521306470832196
NHB,0.017554628038301007,8.157787730300473e-06,0.3509632863155887,0.6899424717317992,0.0017354080163195953
POY,0.017554628038301007,1.2399324192828372e-05,0.3409040203234838,0.5858956556238841,0.00315177437283193
PLNI,0.017554628038301007,1.3964550210534103e-05,0.3408894374420053,0.5773656020630827,0.002987476824195233
MUKE,0.017554628038301007,5.5057165616598e-07,0.33040227120037136,0.8495358563704988,0.0019879074207513844
IK,0.017554628038301007,8.157787730300473e-06,0.3509632863155887,0.6899424717317992,0.0017354080163195953
RT,0.017554628038301007,2.7539927742199326e-06,0.34207470720646277,0.7498019017432647,0.0017590898088557633
SHJP,0.017554628038301007,5.090131184106483e-07,0.33922068700330993,0.7223871733966746,0.00184929605536416
RAI,0.017554628038301007,8.157787730300473e-06,0.3509632863155887,0.6899424717317992,0.0017354080163195953
CIK,0.017554628038301007,8.157787730300473e-06,0.3509632863155887,0.6899424717317992,0.0017354080163195953
TGDE,0.017554628038301007,5.271878320790726e-07,0.31810995086350874,0.7773816597346009,0.001001275104739666
AED,0.017554628038301007,1.5505803446728943e-06,0.3449025050457372,0.968756199166832,0.0020521306470832196
MIQ,0.017554628038301007,1.5505803446728943e-06,0.3449025050457372,0.968756199166832,0.0020521306470832196
SPHL,0.017554628038301007,5.271878320790726e-07,0.31810995086350874,0.7773816597346009,0.001001275104739666
BCP,0.017554628038301007,8.157787730300473e-06,0.3509632863155887,0.6899424717317992,0.0017354080163195953
RKZ,0.017554628038301007,2.7539927742199326e-06,0.34207470720646277,0.7498019017432647,0.0017590898088557633
NGLT,0.017554628038301007,1.5505803446728943e-06,0.3449025050457372,0.968756199166832,0.0020521306470832196
PTLI,0.017554628038301007,1.5505803446728943e-06,0.3449025050457372,0.968756199166832,0.002052130647083219
KAI,0.017554628038301007,2.7539927742199326e-06,0.34207470720646277,0.7498019017432647,0.0017590898088557633
BR,0.017554628038301007,1.5505803446728943e-06,0.3449025050457372,0.968756199166832,0.0020521306470832196
YDLP,0.017554628038301007,5.271878320790726e-07,0.31810995086350874,0.7773816597346009,0.001001275104739666
BOM,0.017554628038301007,2.7539927742199326e-06,0.34207470720646277,0.7498019017432647,0.0017590898088557633
SNPR,0.017554628038301007,1.5505803446728943e-06,0.3449025050457372,0.968756199166832,0.002052130647083219
BIQ,0.017554628038301007,1.5505803446728943e-06,0.3449025050457372,0.968756199166832,0.0020521306470832196
KMDR,0.017554628038301007,2.337919118778405e-05,0.362753658916686,0.6545955319800061,0.004283661988503407
YS,0.017554628038301007,5.271878320790726e-07,0.31810995086350874,0.7773816597346009,0.001001275104739666
NAU,0.017554628038301007,5.5057165616598e-07,0.33040227120037136,0.8495358563704988,0.0019879074207513844
SXK,0.017554628038301007,7.694047155012764e-06,0.3325393247822466,0.7742511406466971,0.002329242845332941
LGRE,0.017554628038301007,5.271878320790726e-07,0.31810995086350874,0.7773816597346009,0.001001275104739666
BAMA,0.017554628038301007,1.5505803446728943e-06,0.3449025050457372,0.968756199166832,0.0020521306470832196
KNKT,0.017554628038301007,5.499593903008538e-06,0.3390763500587932,0.7723174477360547,0.0016555946851619875
GHT,0.01743186840166953,2.889241199337045e-06,0.32993716635953124,0.7338295946081883,0.0011497800781335426
MZGI,0.01743186840166953,4.700406989232545e-06,0.3375824950894585,0.754728370221328,0.0016878444217164616
PTI,0.01743186840166953,6.201745387305984e-06,0.3377112505437877,0.760248447204969,0.0009898612136108203
SWRT,0.01743186840166953,6.201745387305984e-06,0.3377112505437877,0.760248447204969,0.0009898612136108203
ROA,0.01743186840166953,5.416127265932439e-05,0.36529783997624377,0.6212497413614732,0.005517761769900359
BTIC,0.01743186840166953,8.388932592730903e-06,0.344738379437695,0.6875776397515528,0.0023477921352091
KDKN,0.01743186840166953,3.870545617816063e-06,0.3266507779587538,0.5957798924286305,0.0016941245084448888
HGJ,0.01743186840166953,4.700406989232545e-06,0.3375824950894585,0.754728370221328,0.0016878444217164616
DRO,0.01743186840166953,6.201745387305984e-06,0.3377112505437877,0.760248447204969,0.0009898612136108203
MIR,0.01743186840166953,2.889241199337045e-06,0.32993716635953124,0.7338295946081883,0.0011497800781335426
RDN,0.01743186840166953,6.201745387305984e-06,0.3377112505437877,0.760248447204969,0.0009898612136108203
GDK,0.01743186840166953,2.889241199337045e-06,0.32993716635953124,0.7338295946081883,0.0011497800781335426
SURP,0.01743186840166953,3.1863636342245767e-07,0.332400616462908,0.9643892339544513,0.0011055736876384057
TPKR,0.01743186840166953,7.178379421611683e-06,0.34464892219884774,0.5517847904811174,0.0009421899790979137
LW,0.01743186840166953,9.987343485922516e-06,0.3324838275651601,0.5637826961770623,0.0009388564064078598
DIB,0.01743186840166953,4.700406989232545e-06,0.3375824950894585,0.754728370221328,0.0016878444217164612
CKG,0.01743186840166953,2.889241199337045e-06,0.32993716635953124,0.7338295946081883,0.0011497800781335426
KSR,0.01743186840166953,2.889241199337045e-06,0.32993716635953124,0.7338295946081883,0.0011497800781335426
CDS,0.01743186840166953,9.987343485922516e-06,0.3324838275651601,0.5637826961770623,0.0009388564064078598
KTHL,0.01743186840166953,2.889241199337045e-06,0.32993716635953124,0.7338295946081883,0.0011497800781335426
AUR,0.01743186840166953,4.700406989232545e-06,0.3375824950894585,0.754728370221328,0.0016878444217164612
SUJ,0.01743186840166953,2.889241199337045e-06,0.32993716635953124,0.7338295946081883,0.0011497800781335426
JFG,0.017309108765038057,4.1493614801050187e-07,0.34864472061433077,0.769125969398449,0.004357253200764986
ULN,0.017309108765038057,4.1493614801050187e-07,0.34864472061433077,0.769125969398449,0.004357253200764986
MGWN,0.017309108765038057,4.1493614801050187e-07,0.34864472061433077,0.769125969398449,0.004357253200764986
TLGR,0.017309108765038057,4.1493614801050187e-07,0.34864472061433077,0.769125969398449,0.004357253200764986
MNKN,0.017309108765038057,4.1493614801050187e-07,0.34864472061433077,0.769125969398449,0.004357253200764986
KTCH,0.017309108765038057,2.4210793800962612e-06,0.32794125016797354,0.6727177334732424,0.0017089772057856192
DRG,0.017309108765038057,4.1493614801050187e-07,0.34864472061433077,0.769125969398449,0.004357253200764986
KTHE,0.017309108765038057,4.1493614801050187e-07,0.34864472061433077,0.769125969398449,0.004357253200764986
MNWL,0.017309108765038057,3.082917134564117e-06,0.3626381059877933,0.8057538849223016,0.007299395007497244
PJP,0.017309108765038057,6.603450702122962e-06,0.3327337110263782,0.7544897959183674,0.0009548043957773597
NWBV,0.017309108765038057,1.2461781225025148e-07,0.3393073481683453,0.8661821508436675,0.004179076560188171
SXA,0.01718634912840658,0.0,0.3407873921947382,1.0,0.0027791726747292836
PPDA,0.01718634912840658,1.9839513645622517e-06,0.33713975458314327,0.7730179028132992,0.002100126411689256
BHTS,0.01718634912840658,6.201745387305984e-06,0.3377112505437877,0.760248447204969,0.0009868501755005313
DRHI,0.01718634912840658,0.0,0.3407873921947382,1.0,0.0027791726747292836
MCQ,0.01718634912840658,5.629398596883138e-05,0.3516447082817826,0.5601023017902813,0.0022805155902552985
MKTP,0.01718634912840658,2.1144395547333458e-07,0.330800015736063,0.9164535379369139,0.0017687383320157159
ANP,0.01718634912840658,1.0823620581927809e-05,0.3353803450646756,0.7527706734867861,0.0009306109110588446
RKI,0.01718634912840658,6.486718969791407e-07,0.3486904865267243,0.8641449120937666,0.001921234217808004
PNRA,0.01718634912840658,5.259676724765056e-06,0.34241276926402947,0.6006211180124224,0.002437605427243146
SNKR,0.01718634912840658,3.493895359546638e-06,0.34587553728653464,0.7635559816767871,0.0017448045254791892
SNAR,0.01718634912840658,1.8294405303039747e-08,0.33883125894305705,0.989856122554601,0.0018614035772513385
DMA,0.01718634912840658,6.486718969791407e-07,0.3486904865267243,0.8641449120937666,0.001921234217808004
CX,0.01718634912840658,4.915980159358036e-07,0.32582273199287587,0.894824016563147,0.0013229778021342639
NAKD,0.01718634912840658,5.259676724765056e-06,0.34241276926402947,0.6006211180124224,0.002437605427243146
BIF,0.01718634912840658,0.0,0.3407873921947382,1.0,0.0027791726747292836
JNRI,0.01718634912840658,1.8294405303039747e-08,0.33883125894305705,0.989856122554601,0.001861403577251339
URML,0.01718634912840658,1.8294405303039747e-08,0.33883125894305705,0.989856122554601,0.0018614035772513385
GRAK,0.01718634912840658,6.201745387305984e-06,0.3377112505437877,0.760248447204969,0.0009868501755005313
PSLI,0.01718634912840658,1.8294405303039747e-08,0.33883125894305705,0.989856122554601,0.0018614035772513385
KPXR,0.01718634912840658,2.1144395547333458e-07,0.330800015736063,0.9164535379369139,0.0017687383320157159
TTB,0.01718634912840658,7.352061023220823e-06,0.32588935423390825,0.7352941176470589,0.0011301226856206478
KAP,0.01718634912840658,1.6837028643787783e-05,0.3448577280198095,0.7369037478705281,0.0014935597948326498
PGL,0.01718634912840658,0.0,0.3407873921947382,1.0,0.0027791726747292836
AGQ,0.01718634912840658,0.0,0.3407873921947382,1.0,0.0027791726747292836
CKKD,0.01718634912840658,0.0,0.3407873921947382,1.0,0.0027791726747292836
KKA,0.01718634912840658,1.1829137454857094e-06,0.3314604599900906,0.765424430641822,0.0009451852707447253
BERO,0.01718634912840658,6.486718969791407e-07,0.3486904865267243,0.8641449120937666,0.001921234217808004
BRI,0.01718634912840658,0.0,0.3407873921947382,1.0,0.0027791726747292836
PAL,0.01718634912840658,0.0,0.3407873921947382,1.0,0.0027791726747292836
HMPR,0.01718634912840658,5.259676724765056e-06,0.34241276926402947,0.6006211180124224,0.002437605427243146
SMPA,0.01718634912840658,1.8294405303039747e-08,0.33883125894305705,0.989856122554601,0.0018614035772513385
KRLR,0.01718634912840658,5.629398596883138e-05,0.3516447082817826,0.5601023017902813,0.0022805155902552985
BMA,0.01718634912840658,0.0,0.3407873921947382,1.0,0.0027791726747292836
GRJA,0.01718634912840658,4.915980159358036e-07,0.32582273199287587,0.894824016563147,0.0013229778021342639
DLMH,0.01718634912840658,2.1144395547333458e-07,0.330800015736063,0.9164535379369139,0.0017687383320157159
KXF,0.01718634912840658,6.201745387305984e-06,0.3377112505437877,0.760248447204969,0.0009868501755005313
CRK,0.01718634912840658,0.0,0.3407873921947382,1.0,0.0027791726747292836
BRGJ,0.01718634912840658,0.0,0.3407873921947382,1.0,0.0027791726747292836
CAPC,0.01718634912840658,2.1144395547333458e-07,0.330800015736063,0.9164535379369139,0.0017687383320157159
HMA,0.01718634912840658,2.1144395547333458e-07,0.330800015736063,0.9164535379369139,0.0017687383320157159
PPH,0.01718634912840658,5.259676724765056e-06,0.34241276926402947,0.6006211180124224,0.002437605427243146
ADF,0.01718634912840658,1.1418309238274219e-05,0.33144667383778054,0.657075873827792,0.0009504587461870909
BAPR,0.01718634912840658,6.201745387305984e-06,0.3377112505437877,0.760248447204969,0.0009868501755005313
DKI,0.01718634912840658,0.0,0.3407873921947382,1.0,0.0027791726747292836
KDK,0.01718634912840658,0.0,0.3407873921947382,1.0,0.002779172674729283
DRA,0.01718634912840658,0.0,0.3407873921947382,1.0,0.0027791726747292836
THEA,0.01718634912840658,1.8294405303039747e-08,0.33883125894305705,0.989856122554601,0.0018614035772513385
MDPR,0.01718634912840658,4.915980159358036e-07,0.32582273199287587,0.894824016563147,0.0013229778021342639
BJIH,0.01718634912840658,2.1421220215163385e-06,0.35083967504982644,0.8916580844490216,0.005762243417321364
BSSL,0.01718634912840658,1.8294405303039747e-08,0.33883125894305705,0.989856122554601,0.001861403577251339
